華語詞目id,華語詞目,腔,漢字,羅馬字
854,扒癢具、不求人,鹿港偏泉腔,抓耙仔,liàu-pê-á
854,扒癢具、不求人,三峽偏泉腔,抓耙仔,jiàu-pê-á
854,扒癢具、不求人,臺北偏泉腔,抓耙仔,niàu-pê-á
854,扒癢具、不求人,臺中偏漳腔,抓耙仔,giàu-pê-á
855,針車,鹿港偏泉腔,針車,tsam-tshia
855,針車,三峽偏泉腔,裁縫車,tshâi-hông-tshia
855,針車,臺北偏泉腔,裁縫車仔,tshâi-hông-tshia-á
855,針車,臺南混合腔,裁縫車,tshâi-hông-tshia
855,針車,高雄混合腔,裁縫車,tshâi-hông-tshia
855,針車,金門偏泉腔,針車,tsam-tshia
855,針車,金門偏泉腔,裁縫車,tshâi-hông-tshia
855,針車,馬公偏泉腔,針車,tsam-tshia
855,針車,新竹偏泉腔,裁縫車,tshâi-hông-tshia
855,針車,臺中偏漳腔,車衫車仔,tshia-sann-tshia-á
855,針車,鹿港偏泉腔,mi-sín,mi-sín
855,針車,三峽偏泉腔,mi-sín,mi-sín
855,針車,臺北偏泉腔,mi-sín,mi-sín
855,針車,宜蘭偏漳腔,mi-sín,mi-sín
855,針車,臺南混合腔,mi-sín,mi-sín
855,針車,高雄混合腔,mi-sín,mi-sín
855,針車,新竹偏泉腔,mi-sín,mi-sín
855,針車,臺中偏漳腔,mi-sín,mi-sín
856,磁鐵,鹿港偏泉腔,吸石,khi̍p-tsio̍h
856,磁鐵,三峽偏泉腔,吸鐵,khip-thih
856,磁鐵,臺北偏泉腔,吸鐵,khip-thih
856,磁鐵,宜蘭偏漳腔,吸鐵,hiap-thih
856,磁鐵,臺南混合腔,吸鐵,khip-thih
856,磁鐵,高雄混合腔,吸石仔,khi̍p-tsio̍rh-á
856,磁鐵,金門偏泉腔,吸石,khip-tsio̍h
856,磁鐵,馬公偏泉腔,吸石,khip-tsio̍h
856,磁鐵,新竹偏泉腔,吸鐵,khip-thih
856,磁鐵,臺中偏漳腔,吸石仔,khip-tsio̍h-á
856,磁鐵,高雄混合腔,ji-siá-kuh,ji-siá-kuh
857,熱水瓶,馬公偏泉腔,滾水罐,kún-tsuí-kuàn
857,熱水瓶,新竹偏泉腔,滾水瓶,kún-tsuí-pân
857,熱水瓶,鹿港偏泉腔,燒罐,sio-kuàn
857,熱水瓶,三峽偏泉腔,滾水罐,kún-tsuí-kuàn
857,熱水瓶,臺北偏泉腔,滾水罐,kún-tsuí-kuàn
857,熱水瓶,宜蘭偏漳腔,滾水罐,kún-tsuí-kuàn
857,熱水瓶,臺南混合腔,滾水罐,kún-tsuí-kuàn
857,熱水瓶,臺南混合腔,燒罐,sior-kuàn
857,熱水瓶,高雄混合腔,燒罐,sior-kuàn
857,熱水瓶,金門偏泉腔,電罐,tiān-kuàn
857,熱水瓶,臺中偏漳腔,熱水罐,jia̍t-tsuí-kuàn
858,草蓆,鹿港偏泉腔,草蓆,tsháu-tshio̍h
858,草蓆,三峽偏泉腔,草蓆,tsháu-tshiō
858,草蓆,臺北偏泉腔,草蓆,tsháu-tshio̍h
858,草蓆,宜蘭偏漳腔,草蓆仔,tsháu-tshiō-á
858,草蓆,臺南混合腔,草蓆仔,tsháu-tshio̍rh-á
858,草蓆,高雄混合腔,草蓆仔,tsháu-tshio̍rh-á
858,草蓆,金門偏泉腔,草蓆,tsháu-tshio̍h
858,草蓆,馬公偏泉腔,草蓆,tsháu-tshio̍h
858,草蓆,新竹偏泉腔,草蓆仔,tsháu-tshio̍h-á
858,草蓆,臺中偏漳腔,草蓆仔,tsháu-tshio̍h-á
859,椅轎,鹿港偏泉腔,轎車椅,kiǒ-tshia-í
859,椅轎,三峽偏泉腔,母囝椅,bú-kánn-í
859,椅轎,臺北偏泉腔,母囝椅,bó-kiánn-í
859,椅轎,宜蘭偏漳腔,椅轎仔,í-kiō-á
859,椅轎,臺南混合腔,椅轎仔,í-kiōr-á
859,椅轎,高雄混合腔,椅轎仔,í-kiōr-á
859,椅轎,金門偏泉腔,椅轎,í-kiō
859,椅轎,馬公偏泉腔,椅轎,í-kiō
859,椅轎,新竹偏泉腔,椅轎,í-kiō
859,椅轎,臺中偏漳腔,椅轎,í-kiō
860,火爐,鹿港偏泉腔,烘爐,hang-lôo
860,火爐,三峽偏泉腔,烘爐,hang-lôo
860,火爐,臺北偏泉腔,火爐,hé-lôo
860,火爐,臺北偏泉腔,烘爐,hang-lôo
860,火爐,宜蘭偏漳腔,火爐,hué-lôo
860,火爐,宜蘭偏漳腔,烘爐,hang-lôo
860,火爐,臺南混合腔,火爐,hué-lôo
860,火爐,臺南混合腔,烘爐,hang-lôo
860,火爐,高雄混合腔,火爐,hué-lôo
860,火爐,高雄混合腔,烘爐,hang-lôo
860,火爐,金門偏泉腔,烘爐,hang-lôo
860,火爐,馬公偏泉腔,烘爐,hang-lôo
860,火爐,新竹偏泉腔,火爐,hér-lôo
860,火爐,新竹偏泉腔,火爐,hé-lôo
860,火爐,新竹偏泉腔,烘爐,hang-lôo
860,火爐,臺中偏漳腔,烘爐,hang-lôo
861,蠶,鹿港偏泉腔,娘仔,niû-á
861,蠶,三峽偏泉腔,娘仔,niû-á
861,蠶,臺北偏泉腔,娘仔,niû-á
861,蠶,宜蘭偏漳腔,娘仔,niû-á
861,蠶,臺南混合腔,蠶仔,thâm-á
861,蠶,高雄混合腔,蠶仔,thâm-á
861,蠶,金門偏泉腔,娘仔,niû--á
861,蠶,金門偏泉腔,蠶,tshâm
861,蠶,馬公偏泉腔,娘仔,niû--á
861,蠶,馬公偏泉腔,蠶,tshâm
861,蠶,新竹偏泉腔,娘仔,niû-á
861,蠶,臺中偏漳腔,娘仔,niû-á
862,紅蔥頭,鹿港偏泉腔,蔥仔頭,tshang-á-thâu
862,紅蔥頭,三峽偏泉腔,蔥仔珠,tshang-á-tsu
862,紅蔥頭,臺北偏泉腔,蔥頭,tshang-thâu
862,紅蔥頭,宜蘭偏漳腔,紅蔥仔頭,âng-tshang-á-thâu
862,紅蔥頭,臺南混合腔,紅蔥仔頭,âng-tshang-á-thâu
862,紅蔥頭,高雄混合腔,蔥仔頭,tshang-á-thâu
862,紅蔥頭,金門偏泉腔,蔥頭,tshang-thâu
862,紅蔥頭,馬公偏泉腔,蔥頭,tshang-thâu
862,紅蔥頭,新竹偏泉腔,紅蔥頭,âng-tshang-thâu
862,紅蔥頭,臺中偏漳腔,紅蔥頭,âng-tshang-thâu
863,桑椹,鹿港偏泉腔,桑材,sng-tsâi
863,桑椹,三峽偏泉腔,桑材仔,sng-tsâi-á
863,桑椹,臺北偏泉腔,桑材仔,sng-tsâi-á
863,桑椹,宜蘭偏漳腔,娘仔樹子,niû-á-tshiū-tsí
863,桑椹,宜蘭偏漳腔,鹽酸仔,iâm-sng-á
863,桑椹,臺南混合腔,桑材,sng-tsâi
863,桑椹,臺南混合腔,桑椹,sng-suî
863,桑椹,臺南混合腔,鹽酸仔,iâm-sng-á
863,桑椹,高雄混合腔,鹽酸仔,iâm-sng-á
863,桑椹,金門偏泉腔,桑材,sng-tsâi
863,桑椹,馬公偏泉腔,桑椹,sng-suî
863,桑椹,新竹偏泉腔,桑材,sng-tsâi
863,桑椹,臺中偏漳腔,桑椹樹,sng-suî-tshiū
864,錦蛇,臺北偏泉腔,錦蛇,gím-tsuâ
864,錦蛇,宜蘭偏漳腔,錦蛇,kím-tsuâ
864,錦蛇,金門偏泉腔,臭腥母,tshàu-tshinn-bú
864,錦蛇,金門偏泉腔,錦蛇,gím-tsuâ
864,錦蛇,馬公偏泉腔,錦蛇,gím-tsuâ
864,錦蛇,新竹偏泉腔,大山剌,tuā-suann-lua̍h
864,錦蛇,新竹偏泉腔,錦蛇,gím-tsuâ
864,錦蛇,臺中偏漳腔,錦蛇,kím-tsuâ
865,蟬,鹿港偏泉腔,𧌄蜅蠐,hám-koo-tshê
865,蟬,鹿港偏泉腔,青吱仔,tshinn-ki-á
865,蟬,三峽偏泉腔,吱蟬,ki-siân
865,蟬,臺北偏泉腔,𧌄蜅蠐,am-poo-tshê
865,蟬,臺北偏泉腔,蟬仔,siân-á
865,蟬,宜蘭偏漳腔,蟬,siân
865,蟬,臺南混合腔,𧌄蜅蠐,am-poo-tsê
865,蟬,臺南混合腔,蟬仔,siân-á
865,蟬,高雄混合腔,𧌄蜅蠐仔,ám-poo-tsê-á
865,蟬,金門偏泉腔,蟬仔,siân--á
865,蟬,金門偏泉腔,大蛚,tuā-lē
865,蟬,金門偏泉腔,𧌄哺蠐,ham-koo-tshêr
865,蟬,馬公偏泉腔,蟬,siân
865,蟬,馬公偏泉腔,𧌄哺蠐,iam-ko-tsê
865,蟬,新竹偏泉腔,蟬蠳,siân-ni
865,蟬,新竹偏泉腔,蛣蛚,kiat-le
865,蟬,臺中偏漳腔,蟬,siân
866,蝙蝠,鹿港偏泉腔,夜婆,iǎ-pô
866,蝙蝠,三峽偏泉腔,密婆,bi̍t-pô
866,蝙蝠,臺北偏泉腔,日婆,li̍t-pô
866,蝙蝠,臺北偏泉腔,夜婆,iā-pô
866,蝙蝠,臺北偏泉腔,密婆,bi̍t-pô
866,蝙蝠,宜蘭偏漳腔,密婆,bi̍t-pô
866,蝙蝠,臺南混合腔,夜婆,iā-pôr
866,蝙蝠,高雄混合腔,夜婆仔,iā-pôr-á
866,蝙蝠,金門偏泉腔,月婆,ge̍rh-pô
866,蝙蝠,金門偏泉腔,密婆,bi̍t-pô
866,蝙蝠,金門偏泉腔,夜婆,iā-pô
866,蝙蝠,馬公偏泉腔,蝙蝠,pián-hok
866,蝙蝠,新竹偏泉腔,夜婆,iā-pô
866,蝙蝠,臺中偏漳腔,日婆,gi̍t-pô
867,繭,鹿港偏泉腔,娘仔觳,niû-á-phok
867,繭,三峽偏泉腔,娘仔觳,niû-á-khok
867,繭,臺北偏泉腔,觳仔,khok-á
867,繭,宜蘭偏漳腔,觳仔,khok-á
867,繭,臺南混合腔,塗豆仁,thôo-tāu-lîn
867,繭,金門偏泉腔,娘仔繭,niû-á-kián
867,繭,馬公偏泉腔,娘仔繭,niû-á-kán
867,繭,新竹偏泉腔,娘仔觳仔,niû-á-khok-á
867,繭,臺中偏漳腔,娘仔觳仔,niû-á-khok-á
868,烏賊,鹿港偏泉腔,墨賊,ba̍k-tsa̍t
868,烏賊,三峽偏泉腔,墨賊仔,ba̍k-tsa̍t-á
868,烏賊,臺北偏泉腔,墨賊,ba̍k-tsa̍t
868,烏賊,宜蘭偏漳腔,墨賊,ba̍k-tsa̍t
868,烏賊,臺南混合腔,墨賊,ba̍k-tsa̍t
868,烏賊,高雄混合腔,墨賊仔,ba̍k-tsa̍t-á
868,烏賊,金門偏泉腔,墨賊,ba̍k-tsa̍t
868,烏賊,馬公偏泉腔,墨賊,ba̍k-tsa̍t
868,烏賊,新竹偏泉腔,墨賊仔,ba̍k-tsa̍t-á
868,烏賊,臺中偏漳腔,墨賊仔,ba̍k-tsa̍t-á
869,菅芒,鹿港偏泉腔,菅芒,kuann-bâng
869,菅芒,三峽偏泉腔,菅芒,kuann-bâng
869,菅芒,臺北偏泉腔,菅芒,kuann-bâng
869,菅芒,宜蘭偏漳腔,菅芒,kuann-bang
869,菅芒,宜蘭偏漳腔,菅芒,kuann-bâng
869,菅芒,臺南混合腔,菅芒,kuann-bang
869,菅芒,臺南混合腔,菅芒,kuann-bâng
869,菅芒,高雄混合腔,菅蓁仔,kuann-tsin-á
869,菅芒,金門偏泉腔,菅芒仔,kuann-bâng--á
869,菅芒,金門偏泉腔,菅芒,kuann-bâng
869,菅芒,馬公偏泉腔,芒草,bâng-tsháu
869,菅芒,馬公偏泉腔,菅芒,kuann-bâng
869,菅芒,新竹偏泉腔,菅芒,kuann-bâng
869,菅芒,臺中偏漳腔,菅芒,kuann-bâng
870,醃瓜,鹿港偏泉腔,醃瓜,âm-kue
870,醃瓜,三峽偏泉腔,醃瓜,âm-kue
870,醃瓜,臺北偏泉腔,醃瓜,âm-kue
870,醃瓜,宜蘭偏漳腔,醃瓜仔,iâm-kue-á
870,醃瓜,臺南混合腔,醃瓜,âm-kue
870,醃瓜,高雄混合腔,醃瓜仔,âm-kue-á
870,醃瓜,金門偏泉腔,醃瓜,âm-kue
870,醃瓜,馬公偏泉腔,醃瓜,iâm-kue
870,醃瓜,新竹偏泉腔,醃瓜,âm-kue
870,醃瓜,臺中偏漳腔,醃瓜仔,âm-kue-á
871,月經,鹿港偏泉腔,月經,ge̍rh-king
871,月經,鹿港偏泉腔,來洗,lâi-sué
871,月經,三峽偏泉腔,行經,kiânn-king
871,月經,三峽偏泉腔,來洗,lâi-seré
871,月經,臺北偏泉腔,行經,kiânn-king
871,月經,宜蘭偏漳腔,行經,kiânn-king
871,月經,臺南混合腔,月經,gue̍h-king
871,月經,臺南混合腔,行經,kiânn-king
871,月經,臺南混合腔,來洗,lâi-sé
871,月經,高雄混合腔,行經,kiânn-king
871,月經,高雄混合腔,來洗,lâi-sé
871,月經,金門偏泉腔,行經,kiânn-king
871,月經,馬公偏泉腔,行經,kiânn-king
871,月經,新竹偏泉腔,來洗,lâi-sué
871,月經,臺中偏漳腔,來咧洗,lâi-leh-sé
871,月經,臺南混合腔,mè-sù,mè-sù
872,刮痧,鹿港偏泉腔,刮,kuih
872,刮痧,鹿港偏泉腔,掠痧筋,lia̍h-sua-kun
872,刮痧,三峽偏泉腔,剾痧,khau-sua
872,刮痧,臺北偏泉腔,掠痧筋,lia̍h-sua-kun
872,刮痧,宜蘭偏漳腔,刮,kueh
872,刮痧,宜蘭偏漳腔,掠痧筋,lia̍h-sua-kin
872,刮痧,臺南混合腔,刮,kuih
872,刮痧,臺南混合腔,挽筋,bán-kin
872,刮痧,臺南混合腔,掠痧筋,lia̍h-sua-kin
872,刮痧,高雄混合腔,挽筋,bán-kin
872,刮痧,高雄混合腔,掠痧筋,lia̍h-sua-kin
872,刮痧,馬公偏泉腔,剾痧,khau-sua
872,刮痧,新竹偏泉腔,刮刮咧,kuih-kuih--leh
872,刮痧,新竹偏泉腔,剾剾咧,khau-khau--leh
872,刮痧,臺中偏漳腔,剾痧,khau-sua
873,搗藥具,鹿港偏泉腔,舂臼仔,tsing-khǔ-á
873,搗藥具,三峽偏泉腔,舂臼,tsing-khū
873,搗藥具,臺北偏泉腔,舂臼,tsing-khū
873,搗藥具,宜蘭偏漳腔,舂臼仔囝,tsing-khū-á-kiánn
873,搗藥具,臺南混合腔,舂臼仔,tsing-khū-á
873,搗藥具,高雄混合腔,舂臼仔囝,tsing-khū-á-kiánn
873,搗藥具,金門偏泉腔,舂臼仔,tsing-khū--á
873,搗藥具,馬公偏泉腔,舂臼,tsing-khū
873,搗藥具,新竹偏泉腔,舂臼仔,tsing-khū-á
873,搗藥具,臺中偏漳腔,舂磨仔,tsing-bō-á
874,茅根,鹿港偏泉腔,茅仔草,hm̂-á-tsháu
874,茅根,三峽偏泉腔,茅仔草,m̂-á-tsháu
874,茅根,臺北偏泉腔,茅草根,hm̂-tsháu-kun
874,茅根,宜蘭偏漳腔,茅草根,hm̂-tsháu-kin
874,茅根,臺南混合腔,茅草芽,hm̂-tsháu-gê
874,茅根,高雄混合腔,茅草根,hm̂-tsháu-kin
874,茅根,金門偏泉腔,茅草根,hm̂-tsháu-kun
874,茅根,馬公偏泉腔,茅草根,hm̂-tsháu-kun
874,茅根,新竹偏泉腔,茅草根,hm̂-tsháu-kun
874,茅根,臺中偏漳腔,茅草根,hm̂-tsháu-kin
874,茅根,臺中偏漳腔,麻仔根,muâ-á-kin
875,黃連,鹿港偏泉腔,黃連,n̂g-nî
875,黃連,三峽偏泉腔,黃連,n̂g-nî
875,黃連,臺北偏泉腔,黃連,n̂g-nî
875,黃連,宜蘭偏漳腔,黃連,uînn-nî
875,黃連,宜蘭偏漳腔,黃連,uînn-liân
875,黃連,臺南混合腔,黃連,n̂g-nî
875,黃連,高雄混合腔,老連,láu-nî
875,黃連,金門偏泉腔,黃連,n̂g-nî
875,黃連,馬公偏泉腔,老連,láu-nî
875,黃連,新竹偏泉腔,黃連,n̂g-nî
875,黃連,臺中偏漳腔,黃連,n̂g-nî
876,起乩,鹿港偏泉腔,跳童,thiàu-tâng
876,起乩,三峽偏泉腔,起童,khí-tâng
876,起乩,臺北偏泉腔,跳童,thiàu-tâng
876,起乩,宜蘭偏漳腔,趒童,tiô-tâng
876,起乩,臺南混合腔,起童,khí-tâng
876,起乩,臺南混合腔,趒童,thiôr-tâng
876,起乩,高雄混合腔,起童,khí-tâng
876,起乩,金門偏泉腔,跳童,thiàu-tâng
876,起乩,馬公偏泉腔,起童,khí-tâng
876,起乩,馬公偏泉腔,上童,tsiūnn-tâng
876,起乩,新竹偏泉腔,跳童,thiàu-tâng
876,起乩,臺中偏漳腔,起童,khí-tâng
877,捐獻,鹿港偏泉腔,抾眾錢,khioh-tsìng-tsînn
877,捐獻,三峽偏泉腔,添油香,thiam-iû-hiunn
877,捐獻,臺北偏泉腔,抾緣錢,khioh-iân-tsînn
877,捐獻,宜蘭偏漳腔,題緣金,tê-iân-kim
877,捐獻,臺南混合腔,題緣金,tê-iân-kim
877,捐獻,高雄混合腔,題緣金,tê-iân-kim
877,捐獻,金門偏泉腔,題緣金,tuê-iân-kim
877,捐獻,馬公偏泉腔,題緣金,tuê-iân-kim
877,捐獻,新竹偏泉腔,題緣金,tuê-iân-kim
877,捐獻,新竹偏泉腔,樂捐,lo̍k-kuan
877,捐獻,臺中偏漳腔,抾錢,khioh-tsînn
878,撿紅點,鹿港偏泉腔,抾紅點,khioh-âng-tiám
878,撿紅點,三峽偏泉腔,抾紅點,khioh-âng-tiám
878,撿紅點,臺北偏泉腔,抾紅點仔,khioh-âng-tiám-á
878,撿紅點,宜蘭偏漳腔,抾紅點,khioh-âng-tiám
878,撿紅點,臺南混合腔,抾紅點,khiorh-âng-tiám
878,撿紅點,高雄混合腔,抾紅點,khiorh-âng-tiám
878,撿紅點,金門偏泉腔,抾紅點,khioh-âng-tiám
878,撿紅點,馬公偏泉腔,抾紅點,khioh-âng-tiám
878,撿紅點,新竹偏泉腔,抾紅點,khioh-âng-tiám
878,撿紅點,臺中偏漳腔,抾紅點,khioh-âng-tiám
879,翻筋斗,臺北偏泉腔,拋捙輪,pha-tshia-lin
879,翻筋斗,宜蘭偏漳腔,捙畚斗,tshia-pùn-táu
879,翻筋斗,鹿港偏泉腔,躍跤仔輪,ik-kau-á-lin
879,翻筋斗,三峽偏泉腔,拋輾斗,pha-lìn-táu
879,翻筋斗,臺北偏泉腔,捙畚斗,tshia-pùn-táu
879,翻筋斗,臺南混合腔,反死狗仔,píng-sí-káu-á
879,翻筋斗,高雄混合腔,反加薦,píng-ka-tsì
879,翻筋斗,高雄混合腔,反輾狗仔,píng-liàn-káu-á
879,翻筋斗,金門偏泉腔,拋輾狗,pha-lìn-káu
879,翻筋斗,馬公偏泉腔,拋輾狗,pha-lìn-káu
879,翻筋斗,新竹偏泉腔,拋輦斗,pha-lín-táu
879,翻筋斗,臺中偏漳腔,反輦狗仔,píng-lián-káu-á
880,潛水,鹿港偏泉腔,藏水沬,tshàng-tsuí-bǐ
880,潛水,三峽偏泉腔,藏鼻,tshàng-phī
880,潛水,臺北偏泉腔,藏水沬,tshàng-tsuí-bī
880,潛水,宜蘭偏漳腔,藏沬,tshàng-bī
880,潛水,臺南混合腔,踮水沬,tiàm-tsuí-bī
880,潛水,高雄混合腔,藏沬,tshàng-bī
880,潛水,金門偏泉腔,鑽水鼻,tsǹg-tsuí-phī
880,潛水,馬公偏泉腔,沬水,bī-tsuí
880,潛水,新竹偏泉腔,竄水沬,tshǹg-tsuí-bī
880,潛水,臺中偏漳腔,藏水沬,tshàng-tsuí-bī
881,烏龜,鹿港偏泉腔,烏龜,oo-kui
881,烏龜,三峽偏泉腔,烏龜,oo-kui
881,烏龜,臺北偏泉腔,烏龜,oo-kui
881,烏龜,宜蘭偏漳腔,烏龜,oo-kui
881,烏龜,臺南混合腔,烏龜,oo-kui
881,烏龜,高雄混合腔,烏龜仔,oo-kui-á
881,烏龜,金門偏泉腔,烏龜,oo-kui
881,烏龜,馬公偏泉腔,烏龜頭,oo-kui-thâu
881,烏龜,新竹偏泉腔,烏龜,oo-kui
881,烏龜,臺中偏漳腔,烏龜,oo-kui
882,妓院,鹿港偏泉腔,查某間,tsa-bóo-king
882,妓院,鹿港偏泉腔,烏間,oo-king
882,妓院,鹿港偏泉腔,跤梢間,kha-sau-king
882,妓院,三峽偏泉腔,跤梢間仔,kha-sau-king-á
882,妓院,臺北偏泉腔,跤梢間仔,kha-sau-king-á
882,妓院,宜蘭偏漳腔,妓女戶,ki-lí-hōo
882,妓院,宜蘭偏漳腔,酒家,tsiú-ka
882,妓院,宜蘭偏漳腔,暗間仔,àm-king-á
882,妓院,宜蘭偏漳腔,跤梢間仔,kha-sau-king-á
882,妓院,臺南混合腔,酒家,tsiú-ka
882,妓院,臺南混合腔,跤梢間仔,kha-sau-king-á
882,妓院,高雄混合腔,妓女戶,ki-lú-hōo
882,妓院,高雄混合腔,酒家,tsiú-ka
882,妓院,高雄混合腔,暗間仔,àm-king-á
882,妓院,高雄混合腔,跤梢間仔,kha-sau-king-á
882,妓院,金門偏泉腔,相楗仔,sann-kāinn--á
882,妓院,金門偏泉腔,妓女戶,ki-lír-hōo
882,妓院,馬公偏泉腔,跤踃間,kha-sau-king
882,妓院,馬公偏泉腔,妓女院,ki-lú-īnn
882,妓院,新竹偏泉腔,跤梢間仔,kha-sau-king-á
882,妓院,新竹偏泉腔,趁食間仔,thàn-tsia̍h-king-á
882,妓院,臺中偏漳腔,跤梢間仔,kha-sau-king-á
882,妓院,臺中偏漳腔,查某間,tsa-bóo-king
883,連續打嗝,鹿港偏泉腔,呼呃仔,khoo-irh-á
883,連續打嗝,三峽偏泉腔,拍呃仔,phah-erh-á
883,連續打嗝,臺北偏泉腔,呼噎仔,khoo-uh-á
883,連續打嗝,宜蘭偏漳腔,拍噎仔,phah-uh-á
883,連續打嗝,臺南混合腔,呼噎仔,khoo-uh-á
883,連續打嗝,高雄混合腔,呼呃仔,khoo-eh-á
883,連續打嗝,高雄混合腔,拍噎仔,phah-uh-á
883,連續打嗝,金門偏泉腔,呼屎呃,khoo-sái-èr
883,連續打嗝,馬公偏泉腔,呼屎呃,khoo-sái-è
883,連續打嗝,新竹偏泉腔,呼屎呃,khoo-sái-eh
883,連續打嗝,臺中偏漳腔,呼噎仔,khoo-uh-á
884,陡,鹿港偏泉腔,崎,kiǎ
884,陡,鹿港偏泉腔,趨,tshu
884,陡,三峽偏泉腔,崎,kiā
884,陡,三峽偏泉腔,趨,tshu
884,陡,臺北偏泉腔,崎,kiā
884,陡,臺北偏泉腔,趨,tshu
884,陡,宜蘭偏漳腔,崎,kiā
884,陡,宜蘭偏漳腔,趨,tshu
884,陡,臺南混合腔,崎,kiā
884,陡,臺南混合腔,趨,tshu
884,陡,高雄混合腔,崎,kiā
884,陡,高雄混合腔,趨,tshu
884,陡,金門偏泉腔,崎,kiā
884,陡,馬公偏泉腔,崎,kiā
884,陡,新竹偏泉腔,崎,kiā
884,陡,臺中偏漳腔,崎,kiā
885,肥,三峽偏泉腔,大箍,tuā-khoo
885,肥,鹿港偏泉腔,大箍,tuǎ-khoo
885,肥,鹿港偏泉腔,肥,puî
885,肥,臺北偏泉腔,大箍,tuā-khoo
885,肥,臺北偏泉腔,肥,puî
885,肥,宜蘭偏漳腔,大箍,tuā-khoo
885,肥,宜蘭偏漳腔,肥,puî
885,肥,臺南混合腔,大箍,tuā-khoo
885,肥,臺南混合腔,肥,puî
885,肥,高雄混合腔,大箍,tuā-khoo
885,肥,高雄混合腔,肥,puî
885,肥,金門偏泉腔,大箍,tuā-khoo
885,肥,金門偏泉腔,肥,puî
885,肥,馬公偏泉腔,大箍,tuā-khoo
885,肥,馬公偏泉腔,肥,puî
885,肥,新竹偏泉腔,肥,puî
885,肥,臺中偏漳腔,肥,puî
885,肥,臺中偏漳腔,大箍,tuā-khoo
886,披著,鹿港偏泉腔,幔,mua
886,披著,三峽偏泉腔,幔,mua
886,披著,臺北偏泉腔,幔,mua
886,披著,宜蘭偏漳腔,幔咧,mua--leh
886,披著,臺南混合腔,披咧,phi--leh
886,披著,臺南混合腔,幔,mua
886,披著,高雄混合腔,幔咧,mua--leh
886,披著,金門偏泉腔,幔,mua
886,披著,馬公偏泉腔,幔,mua
886,披著,新竹偏泉腔,幔,mua
886,披著,臺中偏漳腔,幔,mua
886,披著,臺中偏漳腔,袚,phua̍h
887,曬太陽,鹿港偏泉腔,曝日頭,pha̍k-li̍t-thâu
887,曬太陽,三峽偏泉腔,曝日頭,pha̍k-ji̍t-thâu
887,曬太陽,臺北偏泉腔,曝日頭,pha̍k-li̍t-thâu
887,曬太陽,宜蘭偏漳腔,曝日頭,pha̍k-ji̍t-thâu
887,曬太陽,臺南混合腔,曝日頭,pha̍k-ji̍t-thâu
887,曬太陽,高雄混合腔,曝日頭,pha̍k-ji̍t-thâu
887,曬太陽,金門偏泉腔,曝日頭,pha̍k-ji̍t-thâu
887,曬太陽,馬公偏泉腔,曝日頭,pha̍k-ji̍t-thâu
887,曬太陽,新竹偏泉腔,曝日,pha̍k-li̍t
887,曬太陽,臺中偏漳腔,曝日頭,pha̍k-gi̍t-thâu
888,抓鬮,鹿港偏泉腔,抽鬮,liu-khau
888,抓鬮,三峽偏泉腔,抽鬮,liu-khau
888,抓鬮,臺北偏泉腔,抽鬮,liu-khau
888,抓鬮,宜蘭偏漳腔,抽鬮仔,liu-khau-á
888,抓鬮,臺南混合腔,抽鬮仔,liu-khau-á
888,抓鬮,高雄混合腔,抽鬮仔,liu-khau-á
888,抓鬮,金門偏泉腔,抽鬮,liu-khau
888,抓鬮,馬公偏泉腔,抽鬮,liu-khau
888,抓鬮,新竹偏泉腔,抽鬮,liu-khau
888,抓鬮,新竹偏泉腔,拈鬮,liam-khau
888,抓鬮,臺中偏漳腔,抽鬮仔,thiu-khau-á
888,抓鬮,臺中偏漳腔,抽鬮仔,liu-khau-á
889,紫色,鹿港偏泉腔,茄色,kiô-sik
889,紫色,三峽偏泉腔,茄色,kiô-sik
889,紫色,三峽偏泉腔,紫色,tsí-sik
889,紫色,臺北偏泉腔,茄仔色,kiô-á-sik
889,紫色,宜蘭偏漳腔,茄花色,kiô-hue-sik
889,紫色,宜蘭偏漳腔,紫色,tsí-sik
889,紫色,臺南混合腔,紅菜色,âng-tshài-sik
889,紫色,臺南混合腔,紫色,tsí-sik
889,紫色,高雄混合腔,茄花色,kiôr-hue-sik
889,紫色,高雄混合腔,紫色,tsí-sik
889,紫色,金門偏泉腔,茄仔色,kiô-á-sik
889,紫色,馬公偏泉腔,茄仔色,kiô-á-sik
889,紫色,馬公偏泉腔,紫色,tsí-sik
889,紫色,新竹偏泉腔,茄色,kiô-sik
889,紫色,臺中偏漳腔,紫色,tsí-sik
889,紫色,臺中偏漳腔,茄仔色,kiô-á-sik
890,是,鹿港偏泉腔,是,sǐ
890,是,三峽偏泉腔,是,sī
890,是,臺北偏泉腔,是啦,sī--lah
890,是,宜蘭偏漳腔,嘿啦,hènn--lah
890,是,宜蘭偏漳腔,嘿,hènn
890,是,宜蘭偏漳腔,嘿,hiàu
890,是,臺南混合腔,嘿啦,hènn--lah
890,是,臺南混合腔,嘿啦,hiàu
890,是,高雄混合腔,嘿啦,hènn--lah
890,是,金門偏泉腔,正是,tsiànn-sī
890,是,馬公偏泉腔,嘿,hènn
890,是,新竹偏泉腔,是,sī
890,是,新竹偏泉腔,嘿,hènn
890,是,新竹偏泉腔,諾,hànn
890,是,臺中偏漳腔,是,sī
890,是,臺中偏漳腔,嘿,hēnn
891,胸罩,鹿港偏泉腔,內䘥仔,lǎi-kah-á
