義項id,詞目漢字,解說,對應義項id,對應詞目漢字,對應解說
18316,𥰔,橫笛。樂器名。上面有孔洞。現今的笛子開八孔，最左邊的是吹孔，其次是膜孔，之下有六個指孔，橫吹按孔以發聲。所吹奏的音調範圍極廣，可伴奏亦可獨奏。,18317,𥰔仔,笛子。樂器名。上面有孔洞。現今的笛子開八孔，最左邊的是吹孔，其次是膜孔，之下有六個指孔，橫吹按孔以發聲。有的橫笛會纏線來防止竹管裂開，一節一節的，所以湖西就把雨傘節這種毒蛇叫「𥰔仔節蛇」(phín-á-tsat-tsuâ)。
18317,𥰔仔,笛子。樂器名。上面有孔洞。現今的笛子開八孔，最左邊的是吹孔，其次是膜孔，之下有六個指孔，橫吹按孔以發聲。有的橫笛會纏線來防止竹管裂開，一節一節的，所以湖西就把雨傘節這種毒蛇叫「𥰔仔節蛇」(phín-á-tsat-tsuâ)。,18316,𥰔,橫笛。樂器名。上面有孔洞。現今的笛子開八孔，最左邊的是吹孔，其次是膜孔，之下有六個指孔，橫吹按孔以發聲。所吹奏的音調範圍極廣，可伴奏亦可獨奏。
18318,𥴊,圓型盛物的淺竹筐。多說成「𥴊仔」(kám-á)。,18320,𥴊仔,用來盛裝物品的圓形淺竹筐。
18318,𥴊,圓型盛物的淺竹筐。多說成「𥴊仔」(kám-á)。,18322,𥴊壺,大而淺的圓形盛物竹筐。
18320,𥴊仔,用來盛裝物品的圓形淺竹筐。,18318,𥴊,圓型盛物的淺竹筐。多說成「𥴊仔」(kám-á)。
18320,𥴊仔,用來盛裝物品的圓形淺竹筐。,18322,𥴊壺,大而淺的圓形盛物竹筐。
18321,𥴊仔店,雜貨店。販賣日常零星用品的店鋪。,19600,雜貨仔店,雜貨店。
18322,𥴊壺,大而淺的圓形盛物竹筐。,18318,𥴊,圓型盛物的淺竹筐。多說成「𥴊仔」(kám-á)。
18322,𥴊壺,大而淺的圓形盛物竹筐。,18320,𥴊仔,用來盛裝物品的圓形淺竹筐。
18325,𤆬,帶領、引導。,9956,帶,引領。
18335,䆀,惡劣、糟糕。,13692,腫頷,糟糕、慘了。對不好的情況發出感嘆。
18339,䆀手,左手。,8004,倒手,左手。
18341,䆀指,無名指。,4235,尾二指,無名指。
18350,𨑨迌囡仔,小混混、不良少年。,1249,歹囝,不良少年、浪蕩子。
18351,𨑨迌物,玩物、玩具。可供遊戲的東西。,4252,尪仔物,玩具。可供遊戲玩弄的人偶。
18351,𨑨迌物,玩物、玩具。可供遊戲的東西。,18352,𨑨迌物仔,玩具、小東西。
18351,𨑨迌物,玩物、玩具。可供遊戲的東西。,23108,囡仔耍,童玩。兒童的玩具。
18352,𨑨迌物仔,玩具、小東西。,4252,尪仔物,玩具。可供遊戲玩弄的人偶。
18352,𨑨迌物仔,玩具、小東西。,18351,𨑨迌物,玩物、玩具。可供遊戲的東西。
18352,𨑨迌物仔,玩具、小東西。,23108,囡仔耍,童玩。兒童的玩具。
18358,𥍉目,使眼色。用眼睛向人暗示。,4954,使目尾,用目光暗示。
18365,𤶃,青春痘、面皰。,18366,𤶃仔,青春痘。病名。因皮脂腺分泌過多脂肪，及皮膚毛囊的角質異化使角質素、細菌堵塞毛孔，而在皮膚上產生小痘或黑頭的疾病。
18365,𤶃,青春痘、面皰。,22926,𤶃仔子,青春痘。病名。因皮脂腺分泌過多脂肪，及皮膚毛囊的角質異化使角質素、細菌堵塞毛孔，而在皮膚上產生小痘或黑頭的疾病。
18366,𤶃仔,青春痘。病名。因皮脂腺分泌過多脂肪，及皮膚毛囊的角質異化使角質素、細菌堵塞毛孔，而在皮膚上產生小痘或黑頭的疾病。,18365,𤶃,青春痘、面皰。
18366,𤶃仔,青春痘。病名。因皮脂腺分泌過多脂肪，及皮膚毛囊的角質異化使角質素、細菌堵塞毛孔，而在皮膚上產生小痘或黑頭的疾病。,19616,爛𤶃仔,發炎紅腫，甚至有膿包的青春痘。
18366,𤶃仔,青春痘。病名。因皮脂腺分泌過多脂肪，及皮膚毛囊的角質異化使角質素、細菌堵塞毛孔，而在皮膚上產生小痘或黑頭的疾病。,22926,𤶃仔子,青春痘。病名。因皮脂腺分泌過多脂肪，及皮膚毛囊的角質異化使角質素、細菌堵塞毛孔，而在皮膚上產生小痘或黑頭的疾病。
18367,𧮙,用粗鄙的話罵人。,15137,撟,用惡毒的言語罵人、毀損別人。
18368,𪐞,染、傳染。,7107,染,傳染。指疾病由一個體侵入另一個體。
18379,䖳,水母。刺絲胞動物（腔腸動物）。身體呈現透明，上有如傘的頭蓋，其下有多隻觸角，品種繁多，常有劇毒，亦有可食者。可食者曬乾後製成「海蜇皮」，為口感爽脆富彈性的涼拌菜。,1225,水母,刺絲胞動物（腔腸動物）。體色為膠質透明，形狀像傘蓋，浮游在海上，夜間能放出燐光。大型水母又叫做「海䖳」(hái-thē)，可經人工脫水、處理後成為食材。
18380,𩸙,鯉魚。魚類。嘴的外觀呈鈍圓形，有長短觸鬚各一對。脊鰭長、尾鰭分叉。以水草及魚蝦貝類為食物。現在大多以人工飼養為主，主要做為食用魚。,17362,鯉魚,魚類。嘴的外觀呈鈍圓形，有長短觸鬚各一對。脊鰭長、尾鰭分叉。以水草及魚蝦貝類為食物。現在大多以人工飼養為主，主要做為食用魚。
18380,𩸙,鯉魚。魚類。嘴的外觀呈鈍圓形，有長短觸鬚各一對。脊鰭長、尾鰭分叉。以水草及魚蝦貝類為食物。現在大多以人工飼養為主，主要做為食用魚。,18381,𩸙仔,鯉魚。魚類。嘴的外觀呈鈍圓形，有長短觸鬚各一對。脊鰭長、尾鰭分叉。以水草及魚蝦貝類為食物。現在大多以人工飼養為主，主要做為食用魚。
18381,𩸙仔,鯉魚。魚類。嘴的外觀呈鈍圓形，有長短觸鬚各一對。脊鰭長、尾鰭分叉。以水草及魚蝦貝類為食物。現在大多以人工飼養為主，主要做為食用魚。,17362,鯉魚,魚類。嘴的外觀呈鈍圓形，有長短觸鬚各一對。脊鰭長、尾鰭分叉。以水草及魚蝦貝類為食物。現在大多以人工飼養為主，主要做為食用魚。
18381,𩸙仔,鯉魚。魚類。嘴的外觀呈鈍圓形，有長短觸鬚各一對。脊鰭長、尾鰭分叉。以水草及魚蝦貝類為食物。現在大多以人工飼養為主，主要做為食用魚。,18380,𩸙,鯉魚。魚類。嘴的外觀呈鈍圓形，有長短觸鬚各一對。脊鰭長、尾鰭分叉。以水草及魚蝦貝類為食物。現在大多以人工飼養為主，主要做為食用魚。
18387,㧌,揍、打。以拳頭或棍棒用力地打下去。,11545,揍,以拳頭用力打人。
18389,𣁳,杓子、水瓢。,10339,桸,杓子。用來舀水的器具。
18389,𣁳,杓子、水瓢。,18391,𣁳仔,用來舀物的器具。
18390,𣁳,舀。,9112,舀,用杓子撈取液體。
18391,𣁳仔,用來舀物的器具。,18389,𣁳,杓子、水瓢。
18392,㨻,撈。將湯上面的浮渣舀掉。也指類似的動作。,15125,撈,從水中取出東西。
18396,𧌄蜅蠐,蟬。動物名。俗稱「知了」。頭短體長，有兩隻突出的複眼，翅膀兩對，薄且透明。雄蟬腹部有發聲器，叫聲尖銳，夏天會連續叫個不停。,17146,蟬,昆蟲名。四翅薄而透明，雄蟬的腹胸交界處有發音器，能連續不斷發出聲音，雌蟬無鳴叫能力。幼蟲生長在土裡，吸食植物根部汁液，成熟後爬上樹幹羽化。
18396,𧌄蜅蠐,蟬。動物名。俗稱「知了」。頭短體長，有兩隻突出的複眼，翅膀兩對，薄且透明。雄蟬腹部有發聲器，叫聲尖銳，夏天會連續叫個不停。,17155,蟬仔,蟬。昆蟲，雄的腹部有發音器能連續不斷發出聲音，雌的不發聲。幼蟲生長在土裡，長大吃食樹汁。
18402,䢢拄䢢,正巧、碰巧、剛剛好。,5633,拄䢢,碰巧、剛好。
18402,䢢拄䢢,正巧、碰巧、剛剛好。,5654,拄仔好,正好。恰巧、剛好。
18402,䢢拄䢢,正巧、碰巧、剛剛好。,5672,拄好,恰巧、剛好。
18402,䢢拄䢢,正巧、碰巧、剛剛好。,22106,千拄千,無巧不成書，準確的有點異常。
18402,䢢拄䢢,正巧、碰巧、剛剛好。,22657,拄仔,恰恰、恰巧。
18402,䢢拄䢢,正巧、碰巧、剛剛好。,22712,對千,剛好、恰好。
18408,𠕇硞硞,形容堅硬、強硬。,12118,硬迸迸,硬邦邦。形容物品堅硬，或辦事態度強硬、死板。
18409,𠕇篤,結實、堅固。,14400,實櫼,紮實而沒有空隙的樣子。
18413,𧿬,亂踩、踐踏。,17084,翸,踐踏。
18415,𧿬踏,蹧躂。,22708,草踏,侮辱。通常用於糟蹋、凌辱女性。
18421,寢,纔。剛才，不久之前。,22656,拄仔,剛剛。
18422,𨂾,用腳使勁踹、用力踢。,17173,蹔,踹、跺，用力踢或踏。
18440,𫝛,形容相同、相似或一樣的樣子。,1786,仝,相同、無差異。
18443,𫝛年,同一年。,3017,同年,同一年。
18444,𫝛時,同時。,3068,同時,同一個時候。
18448,𬦰山,爬山、登山。,345,上山,登山、爬山。
18453,娘囝,娘子、妻子。是比較文言的用法，多在戲劇中的使用。,8275,家後,妻子、太太。
18453,娘囝,娘子、妻子。是比較文言的用法，多在戲劇中的使用。,10542,牽手,太太、老婆。
18459,中央,中間。,987,中間,指某一時間或事件發展的過程中的一部分。
18462,託,請託。,2004,央三託四,三託四請。多方請託別人提供協助。
18462,託,請託。,6943,拜託,非常恭敬的請託別人幫助。
18465,物仔,泛指東西、物品，通常指小東西。,6110,物件,東西。
18466,袂翻捙,通常指經過言詞勸說之後，仍無法改變對方的態度或想法。,9265,袂伸捙,通常指經過言詞勸說之後，仍無法改變對方的態度或想法。
18474,小食,食量小的。,349,小口,飯量少、食量小。
18477,山腹,半山腰、半山坡。半山處，介於山頂和山腳部分。,644,山腰,半山腰、半山坡。半山處，介於山頂和山腳部分。
18479,內山斗底,深山窮谷。偏僻荒涼的深山野谷。,18596,深山林內,深山窮谷、窮山僻壤。人跡罕至的偏遠山區。
18480,內籬仔,監獄。非正式說法。,17636,櫳仔內,監獄。古代解送或囚禁犯人的木籠，現在引申為監獄。
18481,公道人,和事佬。主持公道的人。,820,中人,居中為人介紹或作證之人。
18481,公道人,和事佬。主持公道的人。,1021,公親,中人。調解、勸和的人。
18485,手形,支票。源自日語「手形（てがた）」。,1452,支票,一種以銀行為付款人的憑票即付之匯票。
18486,手捗,手掌、手模。,1391,手面,手掌。
18489,毋是款,不像話。不懂禮教，多指吃東西的習慣或行為不好。,1476,歹款,壞習慣。不懂禮教，多指吃東西的習慣或行為不好。
18489,毋是款,不像話。不懂禮教，多指吃東西的習慣或行為不好。,3519,有款,仗著受人寵溺而故意撒嬌、耍派頭。
18489,毋是款,不像話。不懂禮教，多指吃東西的習慣或行為不好。,22845,無臭無潲,責人不像樣。罵人的粗鄙用語。
18490,水崩山,洪水造成的山坡崩塌。,19404,塗石流,土石流。
18491,水跤,幫廚。本指挑水的工人，今指廚房、外燴的助手，包含洗菜、切菜、洗碗、端菜等的工作人員。,4821,走桌的,跑堂、侍者。舊時對茶樓、酒鋪、飯館等服務人員的稱呼。
18496,半中央,中央，中間。,2007,半中站,中途、半路。
18497,半晝,近午時分。,8040,倚晝,傍晌、晌午。接近中午的時候。
18501,平階,平房。,567,低厝仔,簡陋又低矮的房子。
18505,白墨,粉筆。用白堊土或石膏做成的筆，可以在黑板上書寫。源自日語「白墨（はくぼく）」。,9010,粉筆,用白堊土或石膏做成的筆，可以在黑板上書寫。
18506,交仗,託付。,9936,寄託,託付。
18512,好得,幸虧、幸好、好在。,3244,好佳哉,幸虧、還好。
18512,好得,幸虧、幸好、好在。,4966,佳哉,幸虧、好在。
18515,考試單,考卷。考試的時候，學生據以答題的卷子。,3711,考卷,考試的時候，學生據以答題的卷子。
18516,自本,原來、本來。,2380,本來,原來、原先。
18516,自本,原來、本來。,2387,本底,本來、原本。
18516,自本,原來、本來。,8127,原底,原本、原先。
18516,自本,原來、本來。,19322,透底,從來。
18518,含血霧天,含血噴人。用不實的指控、惡毒的言語誣蔑陷害人。,22955,捽後炮,暗箭傷人。
18524,芒種雨,芒種當天下雨。,18636,黃酸雨,梅雨。臺灣五、六月間的雨季所下的雨，常常持續很多天。
18528,奉待,奉養。,4970,侍候,服侍、侍奉。
18530,定親,訂婚、文定。男女雙方在結婚前締定婚約的儀式。,7731,訂婚,文定。男女雙方在結婚前締定婚約的儀式。原應寫為「定婚」，今從華語寫法寫為「訂婚」。
18530,定親,訂婚、文定。男女雙方在結婚前締定婚約的儀式。,9353,送定,下聘。男家擇定吉日，向女家致送訂婚聘禮。聘禮一般包括聘金、金飾、羊豬、禮燭、禮炮、禮餅、蓮蕉花盆等。
18530,定親,訂婚、文定。男女雙方在結婚前締定婚約的儀式。,19294,捾定,男方擇定吉日，第一次向女家致送訂婚聘禮。
18532,拊仔,橡皮擦。用橡皮製成，可擦掉筆跡的文具。,6900,拭仔,橡皮擦。用橡皮製成，可擦掉筆跡的文具。
18533,拊仔,板擦。擦拭黑白板上字跡的用具。,6899,拭仔,板擦。擦拭黑白板上字跡的用具。
18533,拊仔,板擦。擦拭黑白板上字跡的用具。,8750,烏枋拭仔,板擦、黑板擦。拭擦黑板上粉筆字跡的用具。
18534,拍火車,消防車、救火車。裝備有各種消防工作的機械器具，為搶救火災及其他災害而設計的汽車。,1598,水龍車,消防車、救火車。裝備有各種消防工作的機械器具，為搶救火災及其他災害而設計的汽車。
18535,明品,事前口頭明確約定。,5940,明呼,明講。明白的說出來。
18535,明品,事前口頭明確約定。,5975,明講,明白的說出來。
18535,明品,事前口頭明確約定。,6729,品明,兩方說好條件。
18538,芥辣,芥末。用芥菜子研磨成黃色細末，味道辛辣，也會有嗆鼻的情況，常作為調味料。這和用山葵磨成的ua-sá-bih不同，ua-sá-bih是綠色的，但是華語都叫芥末。,6278,芥末,芥末。用芥菜子研磨成黃色細末，味道辛辣，也會有嗆鼻的情況，常作為調味料。這和用山葵磨成的ua-sá-bih不同，ua-sá-bih是綠色的，但是華語都叫芥末。
18542,前世人,前世、上輩子。,6615,前世,上輩子。
18542,前世人,前世、上輩子。,11144,頂世人,前世、上輩子。
18544,巷仔口,巷口。,22944,巷仔頭,巷道的出入口。
18545,後過,下次。將來。,733,下擺,下次、下回。
18545,後過,下次。將來。,6973,後擺,下次、下回。
18545,後過,下次。將來。,22632,後回,下次、下回。
18545,後過,下次。將來。,22633,後改,下次、下回。
18549,按呢生,這樣子。,7045,按呢,這樣、如此。
18550,挕捒,扔掉、丟棄。,17010,擲㧒捔,丟掉。
18550,挕捒,扔掉、丟棄。,22624,擲捒,丟掉、扔掉、丟棄。
18553,相𤆬,結伴、偕同、一起。,3111,同齊,同時一起。
18553,相𤆬,結伴、偕同、一起。,9533,鬥陣,結伴、偕同、一起。
18553,相𤆬,結伴、偕同、一起。,9654,做伙,一起、一塊兒。
18557,重本,資本負擔重。,12806,傷本,成本花費較高。
18557,重本,資本負擔重。,22854,粗本,資本雄厚。
18559,個外月,一個多月。,1219,月外日,一個多月。
18562,厝邊兜,鄰居。,8155,厝邊,鄰居。
18562,厝邊兜,鄰居。,8157,厝邊頭尾,左鄰右舍，街坊鄰居。
18562,厝邊兜,鄰居。,18563,厝邊隔壁,左鄰右舍，街坊鄰居。
18563,厝邊隔壁,左鄰右舍，街坊鄰居。,8155,厝邊,鄰居。
18563,厝邊隔壁,左鄰右舍，街坊鄰居。,8157,厝邊頭尾,左鄰右舍，街坊鄰居。
18563,厝邊隔壁,左鄰右舍，街坊鄰居。,18562,厝邊兜,鄰居。
18566,捎無摠,摸不著頭緒、不得要領。,10267,掠無頭摠,不得要領、抓不到頭緒。
18567,海坪,平坦的海灘、沙灘，潮間帶。,8637,海沙埔,海灘。泛稱海邊的沙地。
18567,海坪,平坦的海灘、沙灘，潮間帶。,8655,海埔,海埔地、潮埔。潮流搬運沙泥堆積於潮間帶，所形成寬闊平坦的泥地。
18568,烏點,黑點、斑點。,8781,烏斑,黑斑。常見的黑斑有肝斑、雀斑、曬斑、顴骨母斑及發炎後形成的黑色素沉澱。形成原因可能和遺傳、內分泌、或長期曝曬於陽光下有關。
